================ Training Loss (Wed Oct 15 14:10:54 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.040, data: 0.152) , G_GAN: 0.760, G_L1: 8.585, D_real: 0.740, D_fake: 0.825
[Rank 0] (epoch: 70, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 0.861, G_L1: 2.022, D_real: 0.715, D_fake: 0.558

[Rank 0] (epoch: 70, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 2.095, G_L1: 1.999, D_real: 0.295, D_fake: 1.120

[Rank 0] (epoch: 70, iters: 1400, time: 0.040, data: 0.003) , G_GAN: 3.019, G_L1: 2.015, D_real: 0.219, D_fake: 0.952

[Rank 0] (epoch: 70, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 0.916, G_L1: 1.661, D_real: 0.646, D_fake: 0.580

[Rank 0] (epoch: 70, iters: 1600, time: 0.040, data: 0.002) , G_GAN: 0.992, G_L1: 1.841, D_real: 0.624, D_fake: 0.720

[Rank 0] (epoch: 70, iters: 1700, time: 0.039, data: 0.002) , G_GAN: 1.129, G_L1: 1.689, D_real: 0.647, D_fake: 0.887

[Rank 0] (epoch: 70, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.793, G_L1: 2.227, D_real: 0.853, D_fake: 0.436

[Rank 0] (epoch: 70, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.474, G_L1: 1.825, D_real: 0.391, D_fake: 0.664

[Rank 0] (epoch: 70, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.025, G_L1: 1.732, D_real: 0.487, D_fake: 0.828

[Rank 0] (epoch: 70, iters: 2100, time: 0.039, data: 0.002) , G_GAN: 1.357, G_L1: 1.771, D_real: 0.281, D_fake: 1.127

[Rank 0] (epoch: 70, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.805, G_L1: 1.895, D_real: 0.942, D_fake: 0.427

[Rank 0] (epoch: 70, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.450, G_L1: 1.944, D_real: 0.399, D_fake: 0.476

[Rank 0] (epoch: 70, iters: 2400, time: 0.062, data: 0.003) , G_GAN: 2.649, G_L1: 1.948, D_real: 0.335, D_fake: 1.225

[Rank 0] (epoch: 71, iters: 100, time: 0.039, data: 0.185) , G_GAN: 1.165, G_L1: 1.983, D_real: 0.469, D_fake: 0.561

[Rank 0] (epoch: 71, iters: 200, time: 0.039, data: 0.002) , G_GAN: 1.606, G_L1: 2.009, D_real: 0.263, D_fake: 0.922

[Rank 0] (epoch: 71, iters: 300, time: 0.039, data: 0.003) , G_GAN: 2.664, G_L1: 2.230, D_real: 0.227, D_fake: 0.607

[Rank 0] (epoch: 71, iters: 400, time: 0.063, data: 0.003) , G_GAN: 1.384, G_L1: 2.109, D_real: 1.372, D_fake: 0.518

[Rank 0] (epoch: 71, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.071, G_L1: 2.177, D_real: 0.798, D_fake: 0.388

[Rank 0] (epoch: 71, iters: 600, time: 0.039, data: 0.002) , G_GAN: 1.341, G_L1: 1.973, D_real: 0.422, D_fake: 0.679

[Rank 0] (epoch: 71, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.364, G_L1: 2.078, D_real: 0.633, D_fake: 0.354

[Rank 0] (epoch: 71, iters: 800, time: 0.040, data: 0.003) , G_GAN: 2.418, G_L1: 2.175, D_real: 0.750, D_fake: 0.124

[Rank 0] (epoch: 71, iters: 900, time: 0.040, data: 0.002) , G_GAN: 1.645, G_L1: 2.011, D_real: 0.503, D_fake: 0.606

[Rank 0] (epoch: 71, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.011, G_L1: 2.029, D_real: 0.399, D_fake: 0.911

[Rank 0] (epoch: 71, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.110, G_L1: 1.714, D_real: 0.530, D_fake: 0.496

[Rank 0] (epoch: 71, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 0.961, G_L1: 1.823, D_real: 0.601, D_fake: 0.568

[Rank 0] (epoch: 71, iters: 1300, time: 0.040, data: 0.002) , G_GAN: 1.003, G_L1: 1.811, D_real: 0.662, D_fake: 0.384

[Rank 0] (epoch: 71, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.946, G_L1: 1.721, D_real: 1.003, D_fake: 0.285

[Rank 0] (epoch: 71, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 1.306, G_L1: 1.746, D_real: 0.346, D_fake: 0.822

[Rank 0] (epoch: 71, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 1.085, G_L1: 1.779, D_real: 0.585, D_fake: 0.505

[Rank 0] (epoch: 71, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.997, G_L1: 1.653, D_real: 0.613, D_fake: 0.605

[Rank 0] (epoch: 71, iters: 1800, time: 0.039, data: 0.002) , G_GAN: 1.145, G_L1: 1.739, D_real: 0.544, D_fake: 0.560

[Rank 0] (epoch: 71, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.368, G_L1: 1.969, D_real: 0.395, D_fake: 0.674

[Rank 0] (epoch: 71, iters: 2000, time: 0.130, data: 0.003) , G_GAN: 0.821, G_L1: 1.884, D_real: 1.111, D_fake: 0.272

[Rank 0] (epoch: 71, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.611, G_L1: 1.664, D_real: 0.858, D_fake: 0.393

[Rank 0] (epoch: 71, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.824, G_L1: 1.689, D_real: 0.640, D_fake: 0.752

[Rank 0] (epoch: 71, iters: 2300, time: 0.039, data: 0.002) , G_GAN: 1.042, G_L1: 1.944, D_real: 0.472, D_fake: 0.564

[Rank 0] (epoch: 71, iters: 2400, time: 0.040, data: 0.002) , G_GAN: 1.063, G_L1: 1.708, D_real: 0.484, D_fake: 0.663

[Rank 0] (epoch: 72, iters: 100, time: 0.040, data: 0.130) , G_GAN: 1.169, G_L1: 1.724, D_real: 0.636, D_fake: 0.707

[Rank 0] (epoch: 72, iters: 200, time: 0.039, data: 0.003) , G_GAN: 3.058, G_L1: 1.758, D_real: 0.179, D_fake: 0.829

[Rank 0] (epoch: 72, iters: 300, time: 0.040, data: 0.003) , G_GAN: 0.974, G_L1: 1.653, D_real: 0.390, D_fake: 0.977

[Rank 0] (epoch: 72, iters: 400, time: 0.062, data: 0.002) , G_GAN: 1.017, G_L1: 1.802, D_real: 0.611, D_fake: 0.474

[Rank 0] (epoch: 72, iters: 500, time: 0.040, data: 0.003) , G_GAN: 0.790, G_L1: 1.848, D_real: 0.699, D_fake: 0.580

[Rank 0] (epoch: 72, iters: 600, time: 0.040, data: 0.003) , G_GAN: 1.094, G_L1: 1.922, D_real: 0.623, D_fake: 0.586

[Rank 0] (epoch: 72, iters: 700, time: 0.039, data: 0.002) , G_GAN: 2.043, G_L1: 1.767, D_real: 0.310, D_fake: 0.452

[Rank 0] (epoch: 72, iters: 800, time: 0.040, data: 0.003) , G_GAN: 0.209, G_L1: 2.128, D_real: 1.407, D_fake: 0.153

[Rank 0] (epoch: 72, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.014, G_L1: 1.895, D_real: 0.390, D_fake: 0.765

[Rank 0] (epoch: 72, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 0.826, G_L1: 1.674, D_real: 0.552, D_fake: 0.198

[Rank 0] (epoch: 72, iters: 1100, time: 0.039, data: 0.002) , G_GAN: 0.978, G_L1: 1.832, D_real: 0.826, D_fake: 0.379

[Rank 0] (epoch: 72, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 0.769, G_L1: 1.707, D_real: 1.195, D_fake: 0.315

[Rank 0] (epoch: 72, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 0.981, G_L1: 1.695, D_real: 0.521, D_fake: 0.685

[Rank 0] (epoch: 72, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.040, G_L1: 1.859, D_real: 0.604, D_fake: 0.729

[Rank 0] (epoch: 72, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 0.982, G_L1: 1.781, D_real: 0.488, D_fake: 0.843

[Rank 0] (epoch: 72, iters: 1600, time: 0.059, data: 0.003) , G_GAN: 1.012, G_L1: 1.733, D_real: 0.578, D_fake: 0.596

[Rank 0] (epoch: 72, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.796, G_L1: 1.940, D_real: 0.206, D_fake: 1.012

[Rank 0] (epoch: 72, iters: 1800, time: 0.040, data: 0.003) , G_GAN: 1.731, G_L1: 1.956, D_real: 0.382, D_fake: 0.766

[Rank 0] (epoch: 72, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.833, G_L1: 1.720, D_real: 0.617, D_fake: 0.539

[Rank 0] (epoch: 72, iters: 2000, time: 0.039, data: 0.002) , G_GAN: 0.684, G_L1: 1.711, D_real: 0.837, D_fake: 0.522

[Rank 0] (epoch: 72, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 0.969, G_L1: 1.875, D_real: 0.455, D_fake: 0.985

[Rank 0] (epoch: 72, iters: 2200, time: 0.039, data: 0.002) , G_GAN: 1.151, G_L1: 1.906, D_real: 0.783, D_fake: 0.659

[Rank 0] (epoch: 72, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 0.959, G_L1: 1.946, D_real: 0.650, D_fake: 0.495

[Rank 0] (epoch: 72, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 0.836, G_L1: 2.217, D_real: 0.612, D_fake: 0.632

[Rank 0] (epoch: 73, iters: 100, time: 0.039, data: 0.141) , G_GAN: 1.139, G_L1: 1.876, D_real: 0.411, D_fake: 0.742

[Rank 0] (epoch: 73, iters: 200, time: 0.039, data: 0.002) , G_GAN: 0.796, G_L1: 1.930, D_real: 0.649, D_fake: 0.435

[Rank 0] (epoch: 73, iters: 300, time: 0.039, data: 0.002) , G_GAN: 0.872, G_L1: 1.698, D_real: 1.327, D_fake: 0.233

[Rank 0] (epoch: 73, iters: 400, time: 0.063, data: 0.003) , G_GAN: 1.151, G_L1: 1.987, D_real: 0.690, D_fake: 0.492

[Rank 0] (epoch: 73, iters: 500, time: 0.039, data: 0.002) , G_GAN: 1.041, G_L1: 1.887, D_real: 0.593, D_fake: 0.503

[Rank 0] (epoch: 73, iters: 600, time: 0.039, data: 0.003) , G_GAN: 2.240, G_L1: 2.363, D_real: 0.242, D_fake: 0.679

[Rank 0] (epoch: 73, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.149, G_L1: 1.942, D_real: 0.627, D_fake: 0.642

[Rank 0] (epoch: 73, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.483, G_L1: 1.834, D_real: 0.381, D_fake: 0.874

[Rank 0] (epoch: 73, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.358, G_L1: 1.980, D_real: 0.303, D_fake: 0.704

[Rank 0] (epoch: 73, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.061, G_L1: 1.892, D_real: 0.618, D_fake: 0.432

[Rank 0] (epoch: 73, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.975, G_L1: 2.061, D_real: 0.414, D_fake: 1.014

[Rank 0] (epoch: 73, iters: 1200, time: 0.058, data: 0.002) , G_GAN: 1.604, G_L1: 1.607, D_real: 0.179, D_fake: 1.528

[Rank 0] (epoch: 73, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 0.896, G_L1: 2.197, D_real: 0.596, D_fake: 0.439

[Rank 0] (epoch: 73, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.035, G_L1: 1.912, D_real: 0.513, D_fake: 0.555

[Rank 0] (epoch: 73, iters: 1500, time: 0.039, data: 0.002) , G_GAN: 0.873, G_L1: 1.845, D_real: 0.551, D_fake: 0.735

[Rank 0] (epoch: 73, iters: 1600, time: 0.039, data: 0.002) , G_GAN: 1.012, G_L1: 1.762, D_real: 0.632, D_fake: 0.607

[Rank 0] (epoch: 73, iters: 1700, time: 0.039, data: 0.002) , G_GAN: 1.070, G_L1: 2.159, D_real: 0.505, D_fake: 0.617

[Rank 0] (epoch: 73, iters: 1800, time: 0.040, data: 0.002) , G_GAN: 0.633, G_L1: 2.144, D_real: 0.841, D_fake: 0.438

[Rank 0] (epoch: 73, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 0.688, G_L1: 1.802, D_real: 0.826, D_fake: 0.364

[Rank 0] (epoch: 73, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.051, G_L1: 1.634, D_real: 0.487, D_fake: 1.002

[Rank 0] (epoch: 73, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 3.954, G_L1: 1.740, D_real: 0.125, D_fake: 1.200

[Rank 0] (epoch: 73, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.988, G_L1: 1.793, D_real: 0.615, D_fake: 0.547

[Rank 0] (epoch: 73, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 1.256, G_L1: 1.617, D_real: 0.486, D_fake: 0.665

[Rank 0] (epoch: 73, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 0.678, G_L1: 1.916, D_real: 1.044, D_fake: 0.320

[Rank 0] (epoch: 74, iters: 100, time: 0.039, data: 0.142) , G_GAN: 0.927, G_L1: 2.029, D_real: 0.818, D_fake: 0.354

[Rank 0] (epoch: 74, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.783, G_L1: 1.686, D_real: 0.372, D_fake: 0.866

[Rank 0] (epoch: 74, iters: 300, time: 0.039, data: 0.002) , G_GAN: 0.821, G_L1: 1.643, D_real: 0.834, D_fake: 0.516

[Rank 0] (epoch: 74, iters: 400, time: 0.062, data: 0.002) , G_GAN: 0.934, G_L1: 1.910, D_real: 0.966, D_fake: 0.444

[Rank 0] (epoch: 74, iters: 500, time: 0.040, data: 0.003) , G_GAN: 0.983, G_L1: 1.624, D_real: 0.538, D_fake: 0.816

[Rank 0] (epoch: 74, iters: 600, time: 0.040, data: 0.002) , G_GAN: 1.238, G_L1: 1.660, D_real: 0.380, D_fake: 0.880

[Rank 0] (epoch: 74, iters: 700, time: 0.040, data: 0.003) , G_GAN: 0.996, G_L1: 1.729, D_real: 0.590, D_fake: 0.669

[Rank 0] (epoch: 74, iters: 800, time: 0.062, data: 0.003) , G_GAN: 0.784, G_L1: 2.050, D_real: 0.667, D_fake: 0.308

[Rank 0] (epoch: 74, iters: 900, time: 0.039, data: 0.004) , G_GAN: 1.188, G_L1: 1.914, D_real: 0.763, D_fake: 0.442

[Rank 0] (epoch: 74, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 0.822, G_L1: 1.809, D_real: 0.652, D_fake: 0.564

[Rank 0] (epoch: 74, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.219, G_L1: 1.726, D_real: 0.573, D_fake: 0.657

[Rank 0] (epoch: 74, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.482, G_L1: 1.860, D_real: 0.696, D_fake: 0.473

[Rank 0] (epoch: 74, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.742, G_L1: 1.841, D_real: 0.550, D_fake: 0.570

[Rank 0] (epoch: 74, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 3.256, G_L1: 1.626, D_real: 0.390, D_fake: 0.775

[Rank 0] (epoch: 74, iters: 1500, time: 0.039, data: 0.002) , G_GAN: 1.750, G_L1: 2.050, D_real: 0.372, D_fake: 0.788

[Rank 0] (epoch: 74, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 2.276, G_L1: 2.043, D_real: 0.333, D_fake: 0.562

[Rank 0] (epoch: 74, iters: 1700, time: 0.039, data: 0.004) , G_GAN: 1.927, G_L1: 1.801, D_real: 0.402, D_fake: 0.327

[Rank 0] (epoch: 74, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.181, G_L1: 1.763, D_real: 0.723, D_fake: 0.421

[Rank 0] (epoch: 74, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.903, G_L1: 1.873, D_real: 0.314, D_fake: 1.018

[Rank 0] (epoch: 74, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.775, G_L1: 1.860, D_real: 1.385, D_fake: 0.229

[Rank 0] (epoch: 74, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 1.949, G_L1: 1.981, D_real: 0.375, D_fake: 0.935

[Rank 0] (epoch: 74, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.773, G_L1: 1.670, D_real: 0.684, D_fake: 0.607

[Rank 0] (epoch: 74, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.011, G_L1: 2.007, D_real: 0.318, D_fake: 0.882

[Rank 0] (epoch: 74, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 1.236, G_L1: 1.807, D_real: 0.432, D_fake: 0.734

[Rank 0] (epoch: 75, iters: 100, time: 0.039, data: 0.172) , G_GAN: 1.106, G_L1: 1.812, D_real: 0.632, D_fake: 0.581

[Rank 0] (epoch: 75, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.826, G_L1: 1.843, D_real: 0.914, D_fake: 0.389

[Rank 0] (epoch: 75, iters: 300, time: 0.039, data: 0.002) , G_GAN: 0.821, G_L1: 1.741, D_real: 0.712, D_fake: 0.588

[Rank 0] (epoch: 75, iters: 400, time: 0.063, data: 0.003) , G_GAN: 1.156, G_L1: 1.713, D_real: 0.523, D_fake: 0.508

[Rank 0] (epoch: 75, iters: 500, time: 0.038, data: 0.004) , G_GAN: 0.696, G_L1: 1.700, D_real: 1.239, D_fake: 0.312

[Rank 0] (epoch: 75, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.506, G_L1: 1.697, D_real: 0.367, D_fake: 0.998

[Rank 0] (epoch: 75, iters: 700, time: 0.037, data: 0.003) , G_GAN: 1.160, G_L1: 1.670, D_real: 0.540, D_fake: 0.622

[Rank 0] (epoch: 75, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.504, G_L1: 1.789, D_real: 0.336, D_fake: 0.857

[Rank 0] (epoch: 75, iters: 900, time: 0.038, data: 0.003) , G_GAN: 0.807, G_L1: 1.695, D_real: 0.648, D_fake: 0.648

[Rank 0] (epoch: 75, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.188, G_L1: 1.973, D_real: 0.412, D_fake: 0.703

[Rank 0] (epoch: 75, iters: 1100, time: 0.040, data: 0.002) , G_GAN: 0.913, G_L1: 2.075, D_real: 0.883, D_fake: 0.428

[Rank 0] (epoch: 75, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 0.290, G_L1: 1.858, D_real: 1.308, D_fake: 0.227

[Rank 0] (epoch: 75, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 0.814, G_L1: 1.765, D_real: 1.078, D_fake: 0.389

[Rank 0] (epoch: 75, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.442, G_L1: 2.044, D_real: 0.527, D_fake: 0.547

[Rank 0] (epoch: 75, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.373, G_L1: 1.755, D_real: 0.335, D_fake: 0.798

[Rank 0] (epoch: 75, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 1.110, G_L1: 1.775, D_real: 0.452, D_fake: 0.787

[Rank 0] (epoch: 75, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.762, G_L1: 2.029, D_real: 0.830, D_fake: 0.491

[Rank 0] (epoch: 75, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.264, G_L1: 1.984, D_real: 0.434, D_fake: 0.534

[Rank 0] (epoch: 75, iters: 1900, time: 0.039, data: 0.002) , G_GAN: 0.919, G_L1: 1.859, D_real: 0.576, D_fake: 0.690

[Rank 0] (epoch: 75, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.989, G_L1: 1.773, D_real: 0.941, D_fake: 0.291

[Rank 0] (epoch: 75, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 1.154, G_L1: 2.031, D_real: 0.630, D_fake: 0.420

[Rank 0] (epoch: 75, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.237, G_L1: 1.636, D_real: 0.401, D_fake: 0.402

[Rank 0] (epoch: 75, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.317, G_L1: 1.765, D_real: 0.292, D_fake: 0.953

[Rank 0] (epoch: 75, iters: 2400, time: 0.062, data: 0.003) , G_GAN: 1.912, G_L1: 1.990, D_real: 0.169, D_fake: 0.746

[Rank 0] (epoch: 76, iters: 100, time: 0.039, data: 0.189) , G_GAN: 1.132, G_L1: 1.758, D_real: 0.472, D_fake: 0.641

[Rank 0] (epoch: 76, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.979, G_L1: 2.181, D_real: 0.275, D_fake: 0.892

[Rank 0] (epoch: 76, iters: 300, time: 0.040, data: 0.003) , G_GAN: 0.874, G_L1: 1.750, D_real: 0.604, D_fake: 0.661

[Rank 0] (epoch: 76, iters: 400, time: 0.063, data: 0.003) , G_GAN: 1.190, G_L1: 1.908, D_real: 0.207, D_fake: 1.372

[Rank 0] (epoch: 76, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.875, G_L1: 1.620, D_real: 0.647, D_fake: 0.677

[Rank 0] (epoch: 76, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.105, G_L1: 1.659, D_real: 0.467, D_fake: 1.011

[Rank 0] (epoch: 76, iters: 700, time: 0.039, data: 0.002) , G_GAN: 1.224, G_L1: 1.808, D_real: 0.661, D_fake: 0.458

[Rank 0] (epoch: 76, iters: 800, time: 0.039, data: 0.002) , G_GAN: 0.808, G_L1: 1.803, D_real: 0.852, D_fake: 0.413

[Rank 0] (epoch: 76, iters: 900, time: 0.039, data: 0.003) , G_GAN: 0.934, G_L1: 1.860, D_real: 0.789, D_fake: 0.516

[Rank 0] (epoch: 76, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 0.762, G_L1: 1.749, D_real: 1.244, D_fake: 0.286

[Rank 0] (epoch: 76, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.708, G_L1: 2.199, D_real: 0.665, D_fake: 0.698

[Rank 0] (epoch: 76, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 0.998, G_L1: 2.002, D_real: 0.659, D_fake: 0.357

[Rank 0] (epoch: 76, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.411, G_L1: 1.928, D_real: 0.494, D_fake: 0.611

[Rank 0] (epoch: 76, iters: 1400, time: 0.039, data: 0.002) , G_GAN: 1.061, G_L1: 1.760, D_real: 0.421, D_fake: 0.727

[Rank 0] (epoch: 76, iters: 1500, time: 0.038, data: 0.003) , G_GAN: 0.978, G_L1: 1.669, D_real: 0.556, D_fake: 0.564

[Rank 0] (epoch: 76, iters: 1600, time: 0.039, data: 0.002) , G_GAN: 0.884, G_L1: 1.971, D_real: 0.701, D_fake: 0.477

[Rank 0] (epoch: 76, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.228, G_L1: 1.652, D_real: 0.572, D_fake: 0.671

[Rank 0] (epoch: 76, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.466, G_L1: 2.050, D_real: 0.307, D_fake: 0.894

[Rank 0] (epoch: 76, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.744, G_L1: 1.745, D_real: 0.731, D_fake: 0.411

[Rank 0] (epoch: 76, iters: 2000, time: 0.057, data: 0.003) , G_GAN: 1.328, G_L1: 1.617, D_real: 0.510, D_fake: 0.725

[Rank 0] (epoch: 76, iters: 2100, time: 0.039, data: 0.004) , G_GAN: 0.870, G_L1: 1.632, D_real: 0.633, D_fake: 0.658

[Rank 0] (epoch: 76, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 1.941, G_L1: 1.913, D_real: 0.229, D_fake: 0.765

[Rank 0] (epoch: 76, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.428, G_L1: 2.089, D_real: 0.443, D_fake: 0.605

[Rank 0] (epoch: 76, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 1.557, G_L1: 2.038, D_real: 0.314, D_fake: 0.877

[Rank 0] (epoch: 77, iters: 100, time: 0.039, data: 0.168) , G_GAN: 0.775, G_L1: 1.874, D_real: 0.906, D_fake: 0.474

[Rank 0] (epoch: 77, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.972, G_L1: 1.770, D_real: 0.555, D_fake: 0.749

[Rank 0] (epoch: 77, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.131, G_L1: 1.961, D_real: 0.177, D_fake: 1.263

[Rank 0] (epoch: 77, iters: 400, time: 0.061, data: 0.003) , G_GAN: 0.968, G_L1: 1.674, D_real: 0.606, D_fake: 0.518

[Rank 0] (epoch: 77, iters: 500, time: 0.039, data: 0.003) , G_GAN: 3.548, G_L1: 2.218, D_real: 0.034, D_fake: 2.065

[Rank 0] (epoch: 77, iters: 600, time: 0.039, data: 0.003) , G_GAN: 0.912, G_L1: 1.770, D_real: 0.762, D_fake: 0.490

[Rank 0] (epoch: 77, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.241, G_L1: 2.198, D_real: 0.331, D_fake: 0.969

[Rank 0] (epoch: 77, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.214, G_L1: 1.779, D_real: 0.423, D_fake: 0.475

[Rank 0] (epoch: 77, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.100, G_L1: 1.668, D_real: 0.602, D_fake: 0.648

[Rank 0] (epoch: 77, iters: 1000, time: 0.040, data: 0.002) , G_GAN: 0.704, G_L1: 1.808, D_real: 0.665, D_fake: 0.461

[Rank 0] (epoch: 77, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.004, G_L1: 1.723, D_real: 0.656, D_fake: 0.553

[Rank 0] (epoch: 77, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.202, G_L1: 1.868, D_real: 0.503, D_fake: 0.802

[Rank 0] (epoch: 77, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.031, G_L1: 1.890, D_real: 0.782, D_fake: 0.332

[Rank 0] (epoch: 77, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.194, G_L1: 1.800, D_real: 0.514, D_fake: 0.761

[Rank 0] (epoch: 77, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.002, G_L1: 1.675, D_real: 0.540, D_fake: 0.720

[Rank 0] (epoch: 77, iters: 1600, time: 0.062, data: 0.002) , G_GAN: 0.717, G_L1: 1.866, D_real: 0.751, D_fake: 0.471

[Rank 0] (epoch: 77, iters: 1700, time: 0.039, data: 0.004) , G_GAN: 0.906, G_L1: 1.710, D_real: 0.824, D_fake: 0.433

[Rank 0] (epoch: 77, iters: 1800, time: 0.040, data: 0.003) , G_GAN: 0.936, G_L1: 1.799, D_real: 0.500, D_fake: 0.434

[Rank 0] (epoch: 77, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.012, G_L1: 1.693, D_real: 0.605, D_fake: 0.661

[Rank 0] (epoch: 77, iters: 2000, time: 0.039, data: 0.002) , G_GAN: 1.255, G_L1: 1.937, D_real: 0.388, D_fake: 0.823

[Rank 0] (epoch: 77, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 1.225, G_L1: 1.823, D_real: 0.361, D_fake: 0.723

